season,player,discipline,archetype,archetype_score,is_low_sample,total_balls_faced,overall_strike_rate,dismissal_rate,strike_rate_Powerplay,strike_rate_Middle,strike_rate_Death,balls_share_Powerplay,balls_share_Middle,balls_share_Death,total_balls_bowled,overall_economy,economy_Powerplay,economy_Middle,economy_Death
2014,NV Ojha,Batter,Anchor,0.7850075544939635,False,161.0,144.09937888198758,0.037267080745341616,109.6774193548387,132.05128205128204,182.69230769230768,0.19254658385093168,0.484472049689441,0.32298136645962733,,,,,
2014,PA Patel,Batter,Death Specialist,1.5374368145539792,False,185.0,110.8108108108108,0.04864864864864865,103.17460317460319,109.80392156862746,237.5,0.6810810810810811,0.2756756756756757,0.043243243243243246,,,,,
2014,Q de Kock,Batter,Powerplay Aggressor,0.5000657518977915,False,130.0,117.6923076923077,0.046153846153846156,115.99999999999999,123.33333333333334,0.0,0.7692307692307693,0.23076923076923078,0.0,,,,,
2014,RG Sharma,Batter,Anchor,0.9833848088221849,False,302.0,129.13907284768212,0.04304635761589404,78.78787878787878,108.42696629213484,187.9120879120879,0.10927152317880795,0.5894039735099338,0.30132450331125826,,,,,
2014,RN ten Doeschate,Batter,Death Specialist,0.1816056241473774,True,33.0,157.57575757575756,0.12121212121212122,0.0,0.0,162.5,0.0,0.030303030303030304,0.9696969696969697,,,,,
2014,RR Rossouw,Batter,Death Specialist,0.6951780447559386,True,41.0,95.1219512195122,0.07317073170731707,42.857142857142854,75.0,190.9090909090909,0.34146341463414637,0.3902439024390244,0.2682926829268293,,,,,
2014,RV Uthappa,Batter,Anchor,1.1598820985047893,False,479.0,137.78705636743217,0.031315240083507306,135.0467289719626,130.70175438596493,197.2972972972973,0.44676409185803756,0.4759916492693111,0.07724425887265135,,,,,
2014,S Anirudha,Batter,Powerplay Aggressor,-1.6331517752749791,True,5.0,60.0,0.2,0.0,0.0,60.0,0.0,0.0,1.0,,,,,
2014,S Dhawan,Batter,Powerplay Aggressor,0.5494767465188258,False,319.0,118.18181818181819,0.03761755485893417,118.68686868686868,112.26415094339623,153.33333333333334,0.6206896551724138,0.3322884012539185,0.047021943573667714,,,,,
2014,S Rana,Batter,Powerplay Aggressor,0.0386487946096375,False,65.0,112.3076923076923,0.046153846153846156,90.9090909090909,33.33333333333333,137.83783783783784,0.3384615384615385,0.09230769230769231,0.5692307692307692,,,,,
2014,SA Yadav,Batter,Death Specialist,-0.08845831215312455,False,117.0,140.17094017094016,0.042735042735042736,0.0,134.375,147.5609756097561,0.02564102564102564,0.27350427350427353,0.7008547008547008,,,,,
2014,SE Marsh,Batter,Anchor,1.7967850498485167,True,52.0,134.6153846153846,0.038461538461538464,88.23529411764706,157.14285714285714,0.0,0.3269230769230769,0.6730769230769231,0.0,,,,,
2014,SK Raina,Batter,Anchor,1.4487680092842208,False,359.0,145.6824512534819,0.033426183844011144,162.1359223300971,138.88888888888889,139.6551724137931,0.28690807799442897,0.5515320334261838,0.1615598885793872,,,,,
