season,team,player,archetype,archetype_score,league_median_score,score_gap,weight_share,projected_quality_shift,slope,p_value,replacement_delta_win_pct,discipline,key_stat,key_stat_actual,key_stat_median,key_stat_deficit
2016,Sunrisers Hyderabad,S Dhawan,Anchor,0.7990428632443278,1.1580301986938029,0.358987335449475,0.4358974358974359,0.1564816590420788,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,116.8,122.4,5.7
2016,Rising Pune Supergiant,AM Rahane,Anchor,0.6792538336518104,1.1580301986938029,0.4787763650419925,0.4516129032258064,0.2162215842125127,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,126.6,122.4,-4.2
2016,Mumbai Indians,AT Rayudu,Anchor,0.7609209829508979,1.1580301986938029,0.3971092157429049,0.75,0.2978319118071787,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,120.1,122.4,2.3
2016,Sunrisers Hyderabad,DJ Hooda,Death Specialist,-0.0196331849895549,0.3395734429581422,0.3592066279476971,0.1649484536082474,0.0592505778058057,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,147.7,175.6,27.9
2016,Sunrisers Hyderabad,EJG Morgan,Anchor,0.500882985489468,1.1580301986938029,0.6571472132043349,0.1538461538461538,0.1010995712622053,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,117.1,122.4,5.3
2016,Punjab Kings,F Behardien,Death Specialist,-0.5798469969742712,0.3395734429581422,0.9194204399324134,0.0454545454545454,0.041791838178746,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,116.7,175.6,59.0
2016,Rising Pune Supergiant,GJ Bailey,Anchor,0.6837174844696489,1.1580301986938029,0.474312714224154,0.1612903225806451,0.0765020506813151,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,85.7,122.4,36.7
2009,Mumbai Indians,SS Tiwary,Death Specialist,-0.2391611186624226,0.2428018554473865,0.4819629741098091,0.0508474576271186,0.0245065919038886,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,108.3,148.9,40.6
2015,Sunrisers Hyderabad,KS Williamson,Anchor,0.0929422957558959,1.2203305251504544,1.1273882293945583,0.0512820512820512,0.0578147809945927,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,114.8,130.8,16.0
2015,Sunrisers Hyderabad,NV Ojha,Anchor,0.3630293870439787,1.2203305251504544,0.8573011381064757,0.282051282051282,0.2418028851069547,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,113.2,130.8,17.6
2015,Sunrisers Hyderabad,RS Bopara,Anchor,0.6631365692020118,1.2203305251504544,0.5571939559484426,0.2307692307692307,0.1285832206034867,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,120.8,130.8,10.0
2012,Rajasthan Royals,STR Binny,Anchor,0.3717677651475677,0.9990073122723288,0.6272395471247612,0.2424242424242424,0.1520580720302451,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,134.3,115.2,-19.1
2012,Deccan Chargers,DJ Harris,Anchor,0.1719294500081366,0.9990073122723288,0.8270778622641922,0.1481481481481481,0.1225300536687692,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,109.9,115.2,5.3
2012,Pune Warriors,Harpreet Singh,Death Specialist,-0.7521870306111231,0.4857065680043692,1.2378935986154924,0.0181818181818181,0.0225071563384634,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,100.0,226.8,126.8
2012,Mumbai Indians,JEC Franklin,Anchor,0.3567275248344522,0.9990073122723288,0.6422797874378766,0.2105263157894736,0.1352167973553424,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,98.7,115.2,16.5
2012,Mumbai Indians,KD Karthik,Anchor,0.4785214058331642,0.9990073122723288,0.5204859064391646,0.2456140350877192,0.1278386436868123,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,111.7,115.2,3.5
2012,Kolkata Knight Riders,LR Shukla,Death Specialist,-0.2581463240720153,0.4857065680043692,0.7438528920763845,0.1525423728813559,0.1134690852319908,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,129.0,226.8,97.7
2012,Pune Warriors,M Manhas,Anchor,0.4574523743412853,0.9990073122723288,0.5415549379310436,0.1555555555555555,0.0842418792337179,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,125.0,115.2,-9.8
2016,Punjab Kings,Gurkeerat Singh,Anchor,0.447479299112232,1.1580301986938029,0.7105508995815708,0.5,0.3552754497907854,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,131.4,122.4,-9.0
2009,Punjab Kings,T Kohli,Death Specialist,-1.5081724371700254,0.2428018554473865,1.750974292617412,0.0327868852459016,0.0574089932005708,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,25.0,148.9,123.9
2009,Deccan Chargers,TL Suman,Anchor,0.8100176296704025,1.819237771251379,1.0092201415809765,0.2142857142857142,0.2162614589102092,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,124.7,116.8,-8.0
2009,Punjab Kings,TM Srivastava,Anchor,0.5732260236596058,1.819237771251379,1.2460117475917731,0.0263157894736842,0.0327897828313624,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,0.0,116.8,116.8
2009,Royal Challengers Bengaluru,V Kohli,Anchor,0.9789542644430456,1.819237771251379,0.8402835068083334,0.3255813953488372,0.2735806766352713,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,112.3,116.8,4.4
2009,Kolkata Knight Riders,LR Shukla,Anchor,0.4922917630466753,1.819237771251379,1.3269460082047035,0.2857142857142857,0.3791274309156295,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,97.6,116.8,19.1
2009,Delhi Capitals,MK Tiwary,Death Specialist,-0.5183436087340952,0.2428018554473865,0.7611454641814818,0.0144927536231884,0.0110310936837895,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,90.0,148.9,58.9
2009,Rajasthan Royals,NK Patel,Anchor,-0.1597372442421081,1.819237771251379,1.978975015493487,0.1111111111111111,0.2198861128326096,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,47.4,116.8,69.4
2009,Chennai Super Kings,S Badrinath,Anchor,0.9204405710397838,1.819237771251379,0.8987972002115951,0.3055555555555556,0.2746324778424319,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,107.9,116.8,8.9
2009,Kolkata Knight Riders,SB Bangar,Anchor,-0.6421191911246278,1.819237771251379,2.4613569623760068,0.0357142857142857,0.0879056057991431,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,22.2,116.8,94.6
2016,Gujarat Lions,Ishan Kishan,Death Specialist,-1.009279187345831,0.3395734429581422,1.3488526303039734,0.1612903225806451,0.2175568758554796,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,92.9,175.6,82.8
2008,Punjab Kings,U Kaul,Anchor,-0.7176352044461503,1.2946230593668573,2.0122582638130075,0.0384615384615384,0.0773945486081926,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,0.0,125.8,125.8
2009,Deccan Chargers,DB Ravi Teja,Anchor,0.0190730077549881,1.819237771251379,1.8001647634963909,0.1071428571428571,0.192874796088899,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,92.9,116.8,23.9
2014,Punjab Kings,CA Pujara,Death Specialist,0.1816056241473774,0.8190454797172297,0.6374398555698524,0.1621621621621621,0.1033686252275436,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,162.5,173.7,11.2
2014,Rajasthan Royals,DH Yagnik,Anchor,0.6234392655931651,1.1484228531159428,0.5249835875227777,0.0476190476190476,0.0249992184534656,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,66.7,133.6,67.0
2014,Sunrisers Hyderabad,DJG Sammy,Death Specialist,-0.5209614472451346,0.8190454797172297,1.3400069269623645,0.144927536231884,0.1942039024583137,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,123.6,173.7,50.1
2013,Kolkata Knight Riders,P Dogra,Death Specialist,-1.2772956752626894,0.5293786454010311,1.8066743206637208,0.0204081632653061,0.0368709045033412,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,62.5,187.5,125.0
2013,Punjab Kings,PC Valthaty,Anchor,0.429595809780871,1.1623340719497723,0.7327382621689014,0.03125,0.0228980706927781,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,35.3,122.6,87.3
2013,Rajasthan Royals,R Dravid,Anchor,0.6162848557163938,1.1623340719497723,0.5460492162333785,0.1847826086956521,0.1009003986518199,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,110.8,122.6,11.8
2013,Kolkata Knight Riders,RN ten Doeschate,Anchor,0.4388810004056208,1.1623340719497723,0.7234530715441515,0.1025641025641025,0.0742003150301693,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,134.9,122.6,-12.3
2013,Rajasthan Royals,Sachin Baby,Death Specialist,-1.6314371660742235,0.5293786454010311,2.1608158114752545,0.0277777777777777,0.0600226614298681,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,40.0,187.5,147.5
2008,Punjab Kings,TM Srivastava,Death Specialist,-0.451139238448888,0.2723537311776596,0.7234929696265476,0.0303030303030303,0.0219240293826226,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,100.0,195.0,95.0
2010,Chennai Super Kings,PA Patel,Death Specialist,-0.5577145598650792,0.7326457143045737,1.290360274169653,0.056338028169014,0.0726963534743466,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,100.0,180.8,80.8
2010,Royal Challengers Bengaluru,R Dravid,Anchor,0.4463577015288053,1.016135352460036,0.5697776509312308,0.2619047619047619,0.1492274800057985,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,128.6,117.7,-11.0
2010,Deccan Chargers,RG Sharma,Anchor,0.6626564053108682,1.016135352460036,0.3534789471491678,0.2461538461538461,0.0870102023751797,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,133.8,117.7,-16.1
2010,Kolkata Knight Riders,DJ Hussey,Anchor,0.4573064654231483,1.016135352460036,0.5588288870368877,0.1764705882352941,0.0986168624182743,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,109.3,117.7,8.4
2010,Deccan Chargers,DR Smith,Death Specialist,-0.0543279200560828,0.7326457143045737,0.7869736343606565,0.1666666666666666,0.1311622723934427,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,136.4,180.8,44.4
2010,Royal Challengers Bengaluru,EJG Morgan,Death Specialist,-0.8345772117600274,0.7326457143045737,1.5672229260646011,0.0888888888888888,0.1393087045390756,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,80.0,180.8,100.8
2025,Chennai Super Kings,MS Dhoni,Death Specialist,-0.1525578069407609,0.3098452465690087,0.4624030535097696,0.25,0.1156007633774424,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,151.7,213.3,61.6
2025,Sunrisers Hyderabad,Nithish Kumar Reddy,Anchor,0.721912906233523,1.3076196898186012,0.5857067835850782,0.2790697674418604,0.1634530558842078,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,119.0,150.2,31.2
2024,Rajasthan Royals,Tanush Kotian,Anchor,0.5954140192353229,1.411639435145775,0.8162254159104522,0.024390243902439,0.0199079369734256,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,77.4,147.5,70.0
2022,Rajasthan Royals,HE van der Dussen,Death Specialist,-0.4229501321382987,0.5165371201734482,0.9394872523117468,0.031578947368421,0.0296680184940551,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,120.0,195.0,75.0
2025,Royal Challengers Bengaluru,D Padikkal,Anchor,0.7120918882320739,1.3076196898186012,0.5955278015865273,0.2325581395348837,0.1384948375782621,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,150.6,150.2,-0.4
2025,Lucknow Super Giants,DA Miller,Anchor,0.3419903863732638,1.3076196898186012,0.9656293034453374,0.2156862745098039,0.2082729870176217,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,127.5,150.2,22.7
2025,Chennai Super Kings,DJ Hooda,Death Specialist,-0.8056328008618059,0.3098452465690087,1.1154780474308146,0.1153846153846153,0.1287090054727863,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,100.0,213.3,113.3
2025,Chennai Super Kings,DP Conway,Anchor,0.2874263535208531,1.3076196898186012,1.020193336297748,0.1935483870967742,0.197456774767306,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,131.1,150.2,19.1
2009,Royal Challengers Bengaluru,R Vinay Kumar,Death Specialist,-0.2369551437510476,0.2428018554473865,0.479756999198434,0.1746031746031746,0.0837670950981392,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,9.6,8.6,1.0
2009,Mumbai Indians,RR Raje,Death Specialist,-0.9534429299096232,0.2428018554473865,1.1962447853570095,0.0677966101694915,0.0811013413801362,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,12.0,8.6,3.4
2009,Deccan Chargers,SB Styris,Middle-Over Squeezer,-0.155909780728322,0.6857342970305347,0.8416440777588567,0.0588235294117647,0.0495084751622856,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,6.8,5.7,1.1
2009,Rajasthan Royals,SK Trivedi,Middle-Over Squeezer,0.0315561855474324,0.6857342970305347,0.6541781114831022,0.1944444444444444,0.1272012994550476,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,6.5,5.7,0.8
2009,Rajasthan Royals,SM Harwood,Middle-Over Squeezer,-0.0725915734946536,0.6857342970305347,0.7583258705251883,0.0833333333333333,0.0631938225437656,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,6.7,5.7,1.0
2009,Deccan Chargers,Shoaib Ahmed,Middle-Over Squeezer,-0.0536556173051834,0.6857342970305347,0.7393899143357181,0.2058823529411764,0.1522273353044125,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,6.6,5.7,1.0
2025,Sunrisers Hyderabad,A Manohar,Death Specialist,-0.3168799021854108,0.3098452465690087,0.6267251487544195,0.0943396226415094,0.0591250140334358,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,138.7,213.3,74.6
2025,Kolkata Knight Riders,Ramandeep Singh,Death Specialist,-0.576067045422893,0.3098452465690087,0.8859122919919017,0.0736842105263157,0.0652777478309822,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,118.2,213.3,95.2
2025,Gujarat Titans,SE Rutherford,Anchor,0.3850566147690862,1.3076196898186012,0.922563075049515,0.2037037037037037,0.1879295152878641,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,157.3,150.2,-7.1
2025,Sunrisers Hyderabad,Ishan Kishan,Anchor,0.68860452098257,1.3076196898186012,0.6190151688360312,0.3023255813953488,0.1871441208108931,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,152.6,150.2,-2.4
2024,Sunrisers Hyderabad,B Kumar,Middle-Over Squeezer,-0.1803640982445863,0.5605548266222354,0.7409189248668218,0.25,0.1852297312167054,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.5,8.2,1.3
2024,Chennai Super Kings,DL Chahar,Middle-Over Squeezer,0.0666088767110208,0.5605548266222354,0.4939459499112145,0.1126760563380281,0.0556558816801368,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.0,8.2,0.8
2024,Mumbai Indians,HH Pandya,Death Specialist,-0.2972250974782532,0.4235862195049887,0.720811316983242,0.1707317073170731,0.1230653468020169,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,12.3,9.4,2.9
2023,Rajasthan Royals,TA Boult,Death Specialist,-0.6240658424794073,0.4434275987319738,1.067493441211381,0.087719298245614,0.0936397755448579,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,13.0,9.6,3.4
2023,Kolkata Knight Riders,TG Southee,Death Specialist,-1.071897187362116,0.4434275987319738,1.5153247860940895,0.0338983050847457,0.0513669419014945,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,15.0,9.6,5.4
2023,Chennai Super Kings,TU Deshpande,Middle-Over Squeezer,-0.2813768547226637,0.5127352851152845,0.7941121398379483,0.3478260869565217,0.2762129182045037,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.0,7.5,1.5
2010,Royal Challengers Bengaluru,MV Boucher,Death Specialist,-0.0962768067068325,0.7326457143045737,0.8289225210114063,0.0444444444444444,0.0368410009338402,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,133.3,180.8,47.4
2023,Sunrisers Hyderabad,Umran Malik,Middle-Over Squeezer,-0.2460829818409772,0.5127352851152845,0.7588182669562618,0.2580645161290322,0.1958240688919385,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.9,7.5,1.4
2023,Royal Challengers Bengaluru,Vijaykumar Vyshak,Death Specialist,-0.5121080062587302,0.4434275987319738,0.955535604990704,0.0864197530864197,0.0825771510485793,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,12.5,9.6,2.9
2023,Royal Challengers Bengaluru,WD Parnell,Death Specialist,-0.2926706472662028,0.4434275987319738,0.7360982459981766,0.0864197530864197,0.063613428666509,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.5,9.6,1.9
2023,Gujarat Titans,Yash Dayal,Middle-Over Squeezer,-0.9620444031551912,0.5127352851152845,1.4747796882704756,0.0943396226415094,0.1391301592707995,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,10.3,7.5,2.8
2010,Kolkata Knight Riders,RS Gavaskar,Death Specialist,-1.94202781933982,0.7326457143045737,2.674673533644394,0.0454545454545454,0.1215760697111088,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,0.0,180.8,180.8
2010,Deccan Chargers,Y Venugopal Rao,Anchor,-0.7919273392157562,1.016135352460036,1.8080626916757925,0.0769230769230769,0.1390817455135224,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,79.1,117.7,38.6
2011,Royal Challengers Bengaluru,CA Pujara,Death Specialist,-0.1296008430867932,0.3862107438291773,0.5158115869159705,0.0454545454545454,0.0234459812234532,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,130.0,182.1,52.1
2010,Punjab Kings,K Goel,Death Specialist,-0.7115271442511616,0.7326457143045737,1.4441728585557354,0.032258064516129,0.0465862212437334,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,88.9,180.8,91.9
2010,Chennai Super Kings,KB Arun Karthik,Anchor,0.330176781014428,1.016135352460036,0.685958571445608,0.0212765957446808,0.0145948632222469,-0.2955244083097079,0.9071139589712311,0.0,Batter,Overall SR,60.0,117.7,57.7
2010,Punjab Kings,M Kaif,Death Specialist,-0.5577145598650792,0.7326457143045737,1.290360274169653,0.0483870967741935,0.0624367874598219,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,100.0,180.8,80.8
2023,Kolkata Knight Riders,UT Yadav,Death Specialist,-0.6240658424794073,0.4434275987319738,1.067493441211381,0.135593220338983,0.144744873384594,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,13.0,9.6,3.4
2008,Chennai Super Kings,P Amarnath,Death Specialist,-0.918664192582522,0.2723537311776596,1.1910179237601817,0.088235294117647,0.1050898168023689,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,13.0,8.7,4.3
2008,Rajasthan Royals,Pankaj Singh,Middle-Over Squeezer,-1.4846568855139777,0.4776450090713641,1.9623018945853417,0.081967213114754,0.1608444175889624,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.7,6.9,2.9
2008,Royal Challengers Bengaluru,R Vinay Kumar,Middle-Over Squeezer,-0.1546522680728018,0.4776450090713641,0.632297277144166,0.2222222222222222,0.1405105060320368,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,7.8,6.9,0.9
2008,Deccan Chargers,RP Singh,Middle-Over Squeezer,0.2650623038246182,0.4776450090713641,0.2125827052467458,0.2413793103448276,0.0513130667836972,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,7.2,6.9,0.3
2011,Delhi Capitals,IK Pathan,Death Specialist,-0.1552659327682726,0.3862107438291773,0.5414766765974499,0.1238095238095238,0.0670399694834938,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,9.6,8.3,1.2
2011,Royal Challengers Bengaluru,J Syed Mohammad,Death Specialist,-0.6721162136305217,0.3862107438291773,1.058326957459699,0.0757575757575757,0.0801762846560378,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.0,8.3,2.7
2011,Chennai Super Kings,JA Morkel,Middle-Over Squeezer,-0.0409096988403514,0.5171564511669144,0.5580661500072659,0.3846153846153846,0.2146408269258715,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,7.4,6.5,1.0
2011,Royal Challengers Bengaluru,JJ van der Wath,Death Specialist,-0.6721162136305217,0.3862107438291773,1.058326957459699,0.0454545454545454,0.0481057707936226,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.0,8.3,2.7
2011,Delhi Capitals,JR Hopes,Death Specialist,-0.1339838623798273,0.3862107438291773,0.5201946062090046,0.0857142857142857,0.0445881091036289,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,9.5,8.3,1.2
2009,Deccan Chargers,WPUJC Vaas,Middle-Over Squeezer,-1.530660200083856,0.6857342970305347,2.2163944971143907,0.0588235294117647,0.1303761468890818,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.0,5.7,3.3
2011,Mumbai Indians,KA Pollard,Death Specialist,-0.3133613127967254,0.3862107438291773,0.6995720566259027,0.2461538461538461,0.1722023524002222,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,10.0,8.3,1.7
2011,Kolkata Knight Riders,L Balaji,Death Specialist,-0.111561681077715,0.3862107438291773,0.4977724249068923,0.1707317073170731,0.0849855359597133,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,9.4,8.3,1.1
2010,Punjab Kings,SJ Srivastava,Death Specialist,-0.3722758483016712,0.7326457143045737,1.104921562606245,0.1290322580645161,0.1425705242072574,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,10.5,7.3,3.2
2010,Punjab Kings,VRV Singh,Death Specialist,-1.912941125738548,0.7326457143045737,2.645586840043122,0.0161290322580645,0.0426707554845664,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,15.0,7.3,7.7
2010,Punjab Kings,VS Malik,Middle-Over Squeezer,-0.7582534562671955,0.146832829920924,0.9050862861881196,0.1034482758620689,0.0936296158125641,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,9.0,7.0,2.0
2010,Punjab Kings,YA Abdulla,Middle-Over Squeezer,-0.2097163131228806,0.146832829920924,0.3565491430438047,0.0689655172413793,0.0245895960719865,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,7.8,7.0,0.8
2011,Royal Challengers Bengaluru,A Mithun,Death Specialist,-0.3133613127967254,0.3862107438291773,0.6995720566259027,0.1818181818181818,0.1271949193865277,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,10.0,8.3,1.7
2011,Delhi Capitals,AM Salvi,Death Specialist,-0.1937763458521264,0.3862107438291773,0.5799870896813037,0.019047619047619,0.0110473731367867,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,9.7,8.3,1.3
2008,Rajasthan Royals,T Kohli,Death Specialist,-0.451139238448888,0.2723537311776596,0.7234929696265476,0.0454545454545454,0.0328860440739339,-0.0128549540428558,0.996994908529343,0.0,Batter,Death SR,100.0,195.0,95.0
2011,Deccan Chargers,I Sharma,Middle-Over Squeezer,-0.2351301826411913,0.5171564511669144,0.7522866338081058,0.1739130434782608,0.1308324580535836,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,7.8,6.5,1.3
2011,Chennai Super Kings,Joginder Sharma,Middle-Over Squeezer,-0.3443792047791639,0.5171564511669144,0.8615356559460784,0.0256410256410256,0.0220906578447712,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.0,6.5,1.5
2009,Punjab Kings,YA Abdulla,Death Specialist,-0.7313317162004648,0.2428018554473865,0.9741335716478512,0.1475409836065573,0.1437246253250928,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.2,8.6,2.7
2009,Deccan Chargers,FH Edwards,Middle-Over Squeezer,-0.2808870915788252,0.6857342970305347,0.96662138860936,0.1764705882352941,0.1705802450487105,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,7.0,5.7,1.3
2009,Deccan Chargers,Harmeet Singh,Middle-Over Squeezer,-0.3642052988124942,0.6857342970305347,1.0499395958430289,0.2058823529411764,0.2161640344382706,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,7.1,5.7,1.5
2009,Chennai Super Kings,JA Morkel,Death Specialist,-0.4034532578678975,0.2428018554473865,0.6462551133152841,0.1818181818181818,0.117500929693688,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,10.1,8.6,1.6
2009,Deccan Chargers,Jaskaran Singh,Middle-Over Squeezer,-0.9057736458313408,0.6857342970305347,1.5915079428618752,0.0588235294117647,0.0936181142859926,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,8.0,5.7,2.3
2009,Royal Challengers Bengaluru,KP Appanna,Middle-Over Squeezer,-0.1104634858735938,0.6857342970305347,0.7961977829041286,0.1428571428571428,0.1137425404148755,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,6.7,5.7,1.1
2009,Chennai Super Kings,L Balaji,Death Specialist,-0.2774522794904455,0.2428018554473865,0.520254134937832,0.1969696969696969,0.1024742993059366,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,9.7,8.6,1.1
2009,Chennai Super Kings,MS Gony,Death Specialist,-0.9534429299096232,0.2428018554473865,1.1962447853570095,0.106060606060606,0.126874446931804,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,12.0,8.6,3.4
2009,Royal Challengers Bengaluru,P Kumar,Death Specialist,-0.287109288782148,0.2428018554473865,0.5299111442295346,0.2063492063492063,0.1093467440473642,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,9.8,8.6,1.2
2008,Mumbai Indians,MA Khote,Death Specialist,-0.5038961610916728,0.2723537311776596,0.7762498922693324,0.0483870967741935,0.0375604786581935,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.5,8.7,2.8
2008,Royal Challengers Bengaluru,SB Joshi,Death Specialist,-0.4051418678795657,0.2723537311776596,0.6774955990572253,0.064516129032258,0.0437093934875629,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,11.1,8.7,2.5
2008,Mumbai Indians,VS Yeligati,Death Specialist,-0.918664192582522,0.2723537311776596,1.1910179237601817,0.032258064516129,0.0384199330245219,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,13.0,8.7,4.3
2009,Royal Challengers Bengaluru,A Mithun,Middle-Over Squeezer,-0.5933303687050829,0.6857342970305347,1.2790646657356175,0.0285714285714285,0.0365447047353033,0.1853062392984933,0.9287425093754006,0.0,Bowler,Middle-overs Economy,7.5,5.7,1.8
2009,Kolkata Knight Riders,AB Agarkar,Death Specialist,-0.4499908455021977,0.2428018554473865,0.6927927009495842,0.1774193548387097,0.1229148340394423,-0.0128549540428558,0.996994908529343,0.0,Bowler,Death Economy,10.3,8.6,1.7
