match_id,season,innings,over,ball,batting_team,bowling_team,batter,bowler,phase,wp_before,wp_after,leverage_index,dls_flag
1359487,2023,1,5,3,Gujarat Titans,Kolkata Knight Riders,Shubman Gill,CV Varun,Powerplay,0.5464113071563541,0.5396096411120962,0.0068016660442579,False
1359488,2023,1,15,3,Punjab Kings,Sunrisers Hyderabad,S Dhawan,T Natarajan,Death,0.0658627513265947,0.0665263985985477,0.0006636472719529,False
1359488,2023,2,5,6,Sunrisers Hyderabad,Punjab Kings,RA Tripathi,SM Curran,Powerplay,0.533835187343644,0.5395192566935731,0.0056840693499291,False
1359489,2023,1,16,3,Royal Challengers Bengaluru,Lucknow Super Giants,GJ Maxwell,Avesh Khan,Death,0.9312926369273454,0.932542882776348,0.0012502458490026,False
1359489,2023,2,1,1,Lucknow Super Giants,Royal Challengers Bengaluru,KL Rahul,DJ Willey,Powerplay,0.3018163234076699,0.2743058473460401,0.0275104760616298,False
1359490,2023,2,2,3,Mumbai Indians,Delhi Capitals,RG Sharma,A Nortje,Powerplay,0.8231135219884189,0.8055318565190276,0.0175816654693913,False
1359490,2023,2,10,2,Mumbai Indians,Delhi Capitals,Tilak Varma,AR Patel,Middle,0.8448095884353228,0.8456788933472373,0.0008693049119145,False
1359490,2023,2,15,6,Mumbai Indians,Delhi Capitals,SA Yadav,Mukesh Kumar,Death,0.8916715226771328,0.8191394606894571,0.0725320619876757,False
1359491,2023,2,15,3,Chennai Super Kings,Rajasthan Royals,RA Jadeja,R Ashwin,Death,0.1464753670816946,0.140108388890248,0.0063669781914465,False
1359492,2023,2,16,5,Gujarat Titans,Punjab Kings,Shubman Gill,SM Curran,Death,0.8079502288844057,0.8068499579110223,0.0011002709733833,False
1359493,2023,2,11,1,Kolkata Knight Riders,Sunrisers Hyderabad,RK Singh,Washington Sundar,Middle,0.1273715778313119,0.1241060026945502,0.0032655751367616,False
1359493,2023,2,13,1,Kolkata Knight Riders,Sunrisers Hyderabad,RK Singh,T Natarajan,Middle,0.1425014514051047,0.1365619226831421,0.0059395287219626,False
1359493,2023,2,17,7,Kolkata Knight Riders,Sunrisers Hyderabad,SN Thakur,B Kumar,Death,0.0289674158295285,0.0230000065447344,0.005967409284794,False
1359494,2023,1,7,2,Royal Challengers Bengaluru,Delhi Capitals,MK Lomror,Lalit Yadav,Middle,0.6287334654598354,0.6329470608960571,0.0042135954362216,False
1359494,2023,1,9,1,Royal Challengers Bengaluru,Delhi Capitals,V Kohli,Mustafizur Rahman,Middle,0.7031463963124205,0.7248927159668375,0.0217463196544169,False
1359494,2023,1,10,1,Royal Challengers Bengaluru,Delhi Capitals,V Kohli,Lalit Yadav,Middle,0.7916669844180069,0.6945858983576305,0.0970810860603763,False
1359494,2023,1,13,2,Royal Challengers Bengaluru,Delhi Capitals,GJ Maxwell,AR Patel,Middle,0.7163113502655526,0.7408440496918827,0.02453269942633,False
1359494,2023,2,0,5,Delhi Capitals,Royal Challengers Bengaluru,DA Warner,Mohammed Siraj,Powerplay,0.2966822848659679,0.2736340223496998,0.0230482625162681,False
1359494,2023,2,16,5,Delhi Capitals,Royal Challengers Bengaluru,Aman Hakim Khan,HV Patel,Death,0.0292773159333937,0.0287982512791169,0.0004790646542767,False
1359495,2023,1,8,3,Lucknow Super Giants,Punjab Kings,KL Rahul,Sikandar Raza,Middle,0.652487388525258,0.6572379471943119,0.0047505586690539,False
1359495,2023,2,16,6,Punjab Kings,Lucknow Super Giants,Sikandar Raza,Avesh Khan,Death,0.4515969974044015,0.4785165808711595,0.0269195834667579,False
1359497,2023,1,4,1,Gujarat Titans,Rajasthan Royals,B Sai Sudharsan,A Zampa,Powerplay,0.4551608928877221,0.4721784593981724,0.0170175665104502,False
1359497,2023,2,8,4,Rajasthan Royals,Gujarat Titans,R Parag,Rashid Khan,Middle,0.1968647844102611,0.1977412181598615,0.0008764337496003,False
1359497,2023,2,12,5,Rajasthan Royals,Gujarat Titans,SV Samson,Rashid Khan,Middle,0.2037937451136929,0.2005608596297552,0.0032328854839376,False
1359499,2023,1,18,5,Mumbai Indians,Sunrisers Hyderabad,TH David,B Kumar,Death,0.8216256966661805,0.8246360419102099,0.0030103452440294,False
1359499,2023,2,18,4,Sunrisers Hyderabad,Mumbai Indians,B Kumar,C Green,Death,0.1000898092581357,0.0764019031171097,0.0236879061410259,False
1359500,2023,2,5,5,Rajasthan Royals,Lucknow Super Giants,JC Buttler,Avesh Khan,Powerplay,0.7463121287271134,0.7376934723706692,0.0086186563564442,False
1359500,2023,2,14,7,Rajasthan Royals,Lucknow Super Giants,D Padikkal,Naveen-ul-Haq,Middle,0.6073895119846506,0.5863687404869121,0.0210207714977385,False
1359501,2023,1,0,1,Royal Challengers Bengaluru,Punjab Kings,V Kohli,Arshdeep Singh,Powerplay,0.5317296272654695,0.5196905642207269,0.0120390630447425,False
1359503,2023,1,0,3,Sunrisers Hyderabad,Chennai Super Kings,Abhishek Sharma,Akash Singh,Powerplay,0.4758490110096681,0.439099012605238,0.0367499984044301,False
1359504,2023,1,8,4,Gujarat Titans,Lucknow Super Giants,HH Pandya,Ravi Bishnoi,Middle,0.6218294941265531,0.6273835678317977,0.0055540737052446,False
1359504,2023,1,13,1,Gujarat Titans,Lucknow Super Giants,V Shankar,MP Stoinis,Middle,0.5492284308033175,0.5505065636993233,0.0012781328960057,False
1359504,2023,2,19,5,Lucknow Super Giants,Gujarat Titans,DJ Hooda,MM Sharma,Death,0.0044046365310562,5.802947724407813e-06,0.0043988335833318,False
1359505,2023,1,17,6,Punjab Kings,Mumbai Indians,JM Sharma,C Green,Death,0.7444633880817088,0.7629065568317966,0.0184431687500878,False
1359505,2023,2,14,5,Mumbai Indians,Punjab Kings,C Green,RD Chahar,Middle,0.6750353008977764,0.7114954660122086,0.0364601651144321,False
1359506,2023,1,3,6,Royal Challengers Bengaluru,Rajasthan Royals,F du Plessis,Sandeep Sharma,Powerplay,0.4363567428371518,0.4771278493373831,0.0407711065002313,False
1359506,2023,2,19,1,Rajasthan Royals,Royal Challengers Bengaluru,R Ashwin,HV Patel,Death,0.0957747207683292,0.1249772193782582,0.029202498609929,False
1359507,2023,1,2,3,Chennai Super Kings,Kolkata Knight Riders,DP Conway,UT Yadav,Powerplay,0.5176528749109532,0.5021097307905092,0.0155431441204439,False
1359507,2023,1,16,8,Chennai Super Kings,Kolkata Knight Riders,AM Rahane,AD Russell,Death,0.930304020585261,0.9345508024783892,0.0042467818931283,False
1359507,2023,1,18,2,Chennai Super Kings,Kolkata Knight Riders,RA Jadeja,CV Varun,Death,0.91696237962819,0.918224441658503,0.001262062030313,False
1359507,2023,2,9,2,Kolkata Knight Riders,Chennai Super Kings,JJ Roy,M Pathirana,Middle,0.1007101192806365,0.0939681524375294,0.006741966843107,False
1359507,2023,2,9,6,Kolkata Knight Riders,Chennai Super Kings,RK Singh,M Pathirana,Middle,0.0897982405138181,0.0876363556589738,0.0021618848548442,False
1359507,2023,2,12,4,Kolkata Knight Riders,Chennai Super Kings,RK Singh,RA Jadeja,Middle,0.1377163709697374,0.131600650764965,0.0061157202047723,False
1359510,2023,1,14,3,Kolkata Knight Riders,Royal Challengers Bengaluru,VR Iyer,Mohammed Siraj,Middle,0.8328432318170096,0.8328970632029454,5.3831385935843024e-05,False
1359511,2023,2,0,2,Chennai Super Kings,Rajasthan Royals,RD Gaikwad,Sandeep Sharma,Powerplay,0.5505731700003113,0.5330349000914757,0.0175382699088355,False
1359511,2023,2,10,6,Chennai Super Kings,Rajasthan Royals,MM Ali,R Ashwin,Middle,0.1200815606969695,0.11239779196879,0.0076837687281794,False
1359512,2023,1,3,4,Lucknow Super Giants,Punjab Kings,A Badoni,K Rabada,Powerplay,0.6844589946932963,0.668547298679984,0.0159116960133123,False
1359512,2023,1,14,2,Lucknow Super Giants,Punjab Kings,N Pooran,Arshdeep Singh,Middle,0.8870515458986178,0.8880263807982758,0.0009748348996579,False
1359512,2023,2,2,4,Punjab Kings,Lucknow Super Giants,Atharva Taide,MP Stoinis,Powerplay,0.2108718590027378,0.2252444863495751,0.0143726273468372,False
1359513,2023,2,1,2,Gujarat Titans,Kolkata Knight Riders,Shubman Gill,AD Russell,Powerplay,0.4086971960123701,0.4871995655686608,0.0785023695562906,False
1359513,2023,2,8,6,Gujarat Titans,Kolkata Knight Riders,HH Pandya,Suyash Sharma,Middle,0.7423339418861217,0.7428958046499724,0.0005618627638507,False
1359513,2023,2,10,1,Gujarat Titans,Kolkata Knight Riders,HH Pandya,Harshit Rana,Middle,0.7932808539991252,0.7847062203133718,0.0085746336857533,False
1359514,2023,2,6,2,Delhi Capitals,Sunrisers Hyderabad,PD Salt,Umran Malik,Middle,0.6715843141734074,0.6699865647114184,0.0015977494619889,False
1359515,2023,2,2,4,Punjab Kings,Chennai Super Kings,S Dhawan,Akash Singh,Powerplay,0.5579156409624618,0.578025829644982,0.0201101886825201,False
1359515,2023,2,10,6,Punjab Kings,Chennai Super Kings,SM Curran,RA Jadeja,Middle,0.4584032214324526,0.4555456793632827,0.0028575420691698,False
1359515,2023,2,17,2,Punjab Kings,Chennai Super Kings,M Shahrukh Khan,M Pathirana,Death,0.5882783462202296,0.5709954014505935,0.0172829447696361,False
1359516,2023,2,8,4,Mumbai Indians,Rajasthan Royals,SA Yadav,R Ashwin,Middle,0.5431998492439633,0.5404006128903405,0.0027992363536227,False
1359516,2023,2,17,5,Mumbai Indians,Rajasthan Royals,TH David,TA Boult,Death,0.4208551371615622,0.3401197447058254,0.0807353924557368,False
1359517,2023,1,6,4,Royal Challengers Bengaluru,Lucknow Super Giants,F du Plessis,A Mishra,Middle,0.6757947309098304,0.680296136823251,0.0045014059134205,False
1359517,2023,1,17,3,Royal Challengers Bengaluru,Lucknow Super Giants,MK Lomror,Naveen-ul-Haq,Death,0.4781499432642938,0.485026927356064,0.0068769840917701,False
1359517,2023,2,9,6,Lucknow Super Giants,Royal Challengers Bengaluru,K Gowtham,PWH de Silva,Middle,0.3509927638274537,0.3448061699856393,0.0061865938418144,False
1359517,2023,2,15,6,Lucknow Super Giants,Royal Challengers Bengaluru,A Mishra,PWH de Silva,Death,0.0492075796103294,0.0436688038333447,0.0055387757769846,False
1359519,2023,1,10,2,Lucknow Super Giants,Chennai Super Kings,A Badoni,RA Jadeja,Middle,0.1426359833805806,0.1468557809260352,0.0042197975454545,True
1359521,2023,1,1,6,Kolkata Knight Riders,Sunrisers Hyderabad,VR Iyer,M Jansen,Powerplay,0.471509281156945,0.3300071074503856,0.1415021737065594,False
1359521,2023,1,19,2,Kolkata Knight Riders,Sunrisers Hyderabad,RK Singh,T Natarajan,Death,0.4741817284438821,0.3544838361468121,0.11969789229707,False
1359521,2023,2,16,3,Sunrisers Hyderabad,Kolkata Knight Riders,AK Markram,VG Arora,Death,0.6796865081282921,0.6787433220446415,0.0009431860836506,False
1359522,2023,1,14,7,Rajasthan Royals,Gujarat Titans,A Zampa,Rashid Khan,Middle,0.1226359507426904,0.1255184508714261,0.0028825001287356,False
1359523,2023,2,4,6,Chennai Super Kings,Mumbai Indians,AM Rahane,PP Chawla,Powerplay,0.7963928110786229,0.8074109365032539,0.0110181254246309,False
1359524,2023,1,19,1,Royal Challengers Bengaluru,Delhi Capitals,KD Karthik,KK Ahmed,Death,0.8770439988631136,0.8127336986618853,0.0643103002012283,False
1359525,2023,2,4,5,Lucknow Super Giants,Gujarat Titans,KR Mayers,Rashid Khan,Powerplay,0.7894542178679407,0.7841742664884662,0.0052799513794744,False
1359525,2023,2,16,3,Lucknow Super Giants,Gujarat Titans,A Badoni,Mohammed Shami,Death,0.0599937305939558,0.0494770287447865,0.0105167018491693,False
1359527,2023,1,1,6,Punjab Kings,Kolkata Knight Riders,P Simran Singh,Harshit Rana,Powerplay,0.6921739719936337,0.5495110949778721,0.1426628770157616,False
1359527,2023,1,14,1,Punjab Kings,Kolkata Knight Riders,S Dhawan,N Rana,Middle,0.5934499975091003,0.5938001457339698,0.0003501482248694,False
1359529,2023,1,3,2,Chennai Super Kings,Delhi Capitals,DP Conway,Lalit Yadav,Powerplay,0.609096957952444,0.6104352408288144,0.0013382828763703,False
1359531,2023,1,2,3,Mumbai Indians,Gujarat Titans,Ishan Kishan,Mohammed Shami,Powerplay,0.7088738309981217,0.7192648961319789,0.0103910651338571,False
1359531,2023,1,10,6,Mumbai Indians,Gujarat Titans,SA Yadav,Noor Ahmad,Middle,0.6318650605091443,0.6414470306752929,0.0095819701661485,False
1359531,2023,2,4,1,Gujarat Titans,Mumbai Indians,V Shankar,JP Behrendorff,Powerplay,0.1335376788313381,0.1255364394175991,0.008001239413739,False
1359532,2023,2,12,7,Lucknow Super Giants,Sunrisers Hyderabad,PN Mankad,Fazalhaq Farooqi,Middle,0.3529764000931838,0.3471716756588411,0.0058047244343426,False
1359533,2023,1,3,2,Punjab Kings,Delhi Capitals,P Simran Singh,AR Patel,Powerplay,0.4539232516855112,0.5015604891550972,0.047637237469586,False
1359533,2023,1,5,5,Punjab Kings,Delhi Capitals,SM Curran,AR Patel,Powerplay,0.3401773383951045,0.3433517548044005,0.003174416409296,False
1359533,2023,1,6,1,Punjab Kings,Delhi Capitals,SM Curran,P Dubey,Middle,0.3376060636330802,0.3412347514365293,0.003628687803449,False
1359533,2023,1,17,4,Punjab Kings,Delhi Capitals,P Simran Singh,KK Ahmed,Death,0.6308650697729858,0.6474143763836594,0.0165493066106735,False
1359533,2023,2,5,1,Delhi Capitals,Punjab Kings,DA Warner,Arshdeep Singh,Powerplay,0.8443276233500633,0.8357658698851298,0.0085617534649334,False
1359533,2023,2,19,5,Delhi Capitals,Punjab Kings,Mukesh Kumar,NT Ellis,Death,5.148812250654359e-13,3.0963965726641555e-25,5.148812250651265e-13,False
1359535,2023,2,7,1,Kolkata Knight Riders,Chennai Super Kings,N Rana,M Theekshana,Middle,0.4409639128488177,0.4455725626111975,0.0046086497623797,False
1359535,2023,2,15,5,Kolkata Knight Riders,Chennai Super Kings,N Rana,M Pathirana,Death,0.8741989732569541,0.8772318264097733,0.0030328531528192,False
1359536,2023,2,18,4,Sunrisers Hyderabad,Gujarat Titans,B Kumar,MM Sharma,Death,0.0015662048710497,0.0003430006311716,0.001223204239878,False
1359537,2023,1,6,4,Lucknow Super Giants,Mumbai Indians,KH Pandya,PP Chawla,Middle,0.2464818800146144,0.2515670104738631,0.0050851304592486,False
1359537,2023,1,15,6,Lucknow Super Giants,Mumbai Indians,MP Stoinis,C Green,Death,0.7163742096488293,0.7177769170416867,0.0014027073928574,False
1359538,2023,2,15,5,Punjab Kings,Delhi Capitals,M Shahrukh Khan,A Nortje,Death,0.1347178228776236,0.1732702455718685,0.0385524226942449,False
1359539,2023,2,0,4,Royal Challengers Bengaluru,Sunrisers Hyderabad,V Kohli,B Kumar,Powerplay,0.6583827477642834,0.6145812926379685,0.0438014551263149,False
1359540,2023,2,5,6,Rajasthan Royals,Punjab Kings,D Padikkal,K Rabada,Powerplay,0.686774062023556,0.6733143850416613,0.0134596769818946,False
1359541,2023,1,0,4,Chennai Super Kings,Delhi Capitals,RD Gaikwad,KK Ahmed,Powerplay,0.4711020390711574,0.4378937861352721,0.0332082529358852,False
1359541,2023,1,1,6,Chennai Super Kings,Delhi Capitals,RD Gaikwad,Lalit Yadav,Powerplay,0.6551857673619133,0.6319839181902052,0.023201849171708,False
1359541,2023,1,14,7,Chennai Super Kings,Delhi Capitals,DP Conway,C Sakariya,Middle,0.9224786824662772,0.9237209749698188,0.0012422925035415,False
1359542,2023,2,13,6,Kolkata Knight Riders,Lucknow Super Giants,AD Russell,Yash Thakur,Middle,0.4049486209887474,0.3844356642512437,0.0205129567375036,False
1359542,2023,2,15,6,Kolkata Knight Riders,Lucknow Super Giants,SN Thakur,Ravi Bishnoi,Death,0.2095008592568781,0.1983051141616628,0.0111957450952152,False
1359543,2023,1,1,5,Sunrisers Hyderabad,Mumbai Indians,Vivrant Sharma,C Green,Powerplay,0.4687302702377737,0.4501573930988011,0.0185728771389726,False
1359543,2023,1,3,1,Sunrisers Hyderabad,Mumbai Indians,MA Agarwal,CJ Jordan,Powerplay,0.5769810047902456,0.578979055669246,0.0019980508790004,False
1359543,2023,1,3,2,Sunrisers Hyderabad,Mumbai Indians,Vivrant Sharma,CJ Jordan,Powerplay,0.578979055669246,0.6247260860965591,0.045747030427313,False
1359543,2023,1,15,3,Sunrisers Hyderabad,Mumbai Indians,MA Agarwal,PP Chawla,Death,0.936866575822969,0.9430041569051424,0.0061375810821734,False
1359543,2023,1,17,1,Sunrisers Hyderabad,Mumbai Indians,H Klaasen,CJ Jordan,Death,0.9209228108309726,0.9222252217277648,0.001302410896792,False
1359544,2023,2,0,2,Gujarat Titans,Royal Challengers Bengaluru,WP Saha,Mohammed Siraj,Powerplay,0.5716197143286262,0.5147541829290869,0.0568655313995393,False
1359544,2023,2,1,3,Gujarat Titans,Royal Challengers Bengaluru,WP Saha,WD Parnell,Powerplay,0.4053599301510285,0.4039007754958836,0.0014591546551449,False
1370350,2023,1,8,3,Chennai Super Kings,Gujarat Titans,RD Gaikwad,MM Sharma,Middle,0.7995163597057199,0.802235768414088,0.002719408708368,False
1370350,2023,2,9,1,Gujarat Titans,Chennai Super Kings,MD Shanaka,M Theekshana,Middle,0.4285220699761355,0.4169132242419049,0.0116088457342305,False
1370350,2023,2,9,3,Gujarat Titans,Chennai Super Kings,MD Shanaka,M Theekshana,Middle,0.4575975016141659,0.525515209533027,0.067917707918861,False
1370351,2023,1,3,6,Mumbai Indians,Lucknow Super Giants,C Green,Naveen-ul-Haq,Powerplay,0.6150915733006492,0.6015344161408336,0.0135571571598156,False
1370352,2023,1,6,4,Gujarat Titans,Mumbai Indians,B Sai Sudharsan,PP Chawla,Middle,0.6452286606305476,0.6567331256234055,0.0115044649928578,False
1370352,2023,2,16,6,Mumbai Indians,Gujarat Titans,K Kartikeya,MM Sharma,Death,0.0061180557561921,0.0047801522569551,0.001337903499237,False
1370353,2023,1,3,3,Gujarat Titans,Chennai Super Kings,Shubman Gill,TU Deshpande,Powerplay,0.6925849424535738,0.7279703336344387,0.0353853911808649,True
1370353,2023,1,4,1,Gujarat Titans,Chennai Super Kings,WP Saha,DL Chahar,Powerplay,0.7140789361414662,0.7141012091693724,2.2273027906138942e-05,True
1370353,2023,2,10,3,Chennai Super Kings,Gujarat Titans,S Dube,MM Sharma,Middle,0.2135794667013603,0.2035741579755483,0.010005308725812,True
1422119,2024,1,3,3,Royal Challengers Bengaluru,Chennai Super Kings,F du Plessis,M Theekshana,Powerplay,0.703507143676016,0.6892298567423811,0.0142772869336348,False
1422119,2024,1,18,3,Royal Challengers Bengaluru,Chennai Super Kings,Anuj Rawat,Mustafizur Rahman,Death,0.6229952915677798,0.6466607594561884,0.0236654678884086,False
1422119,2024,2,7,6,Chennai Super Kings,Royal Challengers Bengaluru,AM Rahane,Mayank Dagar,Middle,0.6840177209744943,0.6732882717324034,0.0107294492420909,False
1422120,2024,1,17,3,Delhi Capitals,Punjab Kings,Sumit Kumar,HV Patel,Death,0.3223855542307072,0.3275614952238212,0.0051759409931139,False
1422121,2024,2,2,6,Sunrisers Hyderabad,Kolkata Knight Riders,MA Agarwal,MA Starc,Powerplay,0.5289383870115103,0.5815716608495184,0.052633273838008,False
1422121,2024,2,9,6,Sunrisers Hyderabad,Kolkata Knight Riders,RA Tripathi,Suyash Sharma,Middle,0.6480101611175073,0.6455055530910968,0.0025046080264105,False
1422122,2024,2,1,4,Lucknow Super Giants,Rajasthan Royals,KL Rahul,N Burger,Powerplay,0.2383374214283148,0.2963587413094369,0.0580213198811221,False
1422123,2024,2,0,2,Mumbai Indians,Gujarat Titans,Ishan Kishan,Azmatullah Omarzai,Powerplay,0.486284263965758,0.4477042083852536,0.0385800555805044,False
1422123,2024,2,13,4,Mumbai Indians,Gujarat Titans,Tilak Varma,MM Sharma,Middle,0.7797952878616591,0.7809761179059415,0.0011808300442823,False
1422124,2024,1,17,8,Punjab Kings,Royal Challengers Bengaluru,Shashank Singh,Yash Dayal,Death,0.6142639908819316,0.6234496565905362,0.0091856657086045,False
1422125,2024,2,0,2,Gujarat Titans,Chennai Super Kings,WP Saha,DL Chahar,Powerplay,0.4744114329255822,0.4257925602475308,0.0486188726780513,False
1422125,2024,2,8,4,Gujarat Titans,Chennai Super Kings,DA Miller,M Pathirana,Middle,0.2216612610133265,0.2492460357430867,0.0275847747297601,False
1422125,2024,2,9,6,Gujarat Titans,Chennai Super Kings,B Sai Sudharsan,DJ Mitchell,Middle,0.2672450982614809,0.2973840434050465,0.0301389451435655,False
1422127,2024,1,17,2,Rajasthan Royals,Delhi Capitals,Dhruv Jurel,A Nortje,Death,0.6923821189947703,0.5778811592654599,0.1145009597293104,False
1422127,2024,1,19,3,Rajasthan Royals,Delhi Capitals,R Parag,A Nortje,Death,0.6922176312078214,0.7126383379982181,0.0204207067903966,False
1422128,2024,1,19,4,Royal Challengers Bengaluru,Kolkata Knight Riders,KD Karthik,MA Starc,Death,0.7157026225669347,0.7349346434723368,0.0192320209054021,False
1422128,2024,2,4,4,Kolkata Knight Riders,Royal Challengers Bengaluru,SP Narine,Mohammed Siraj,Powerplay,0.8671083008642606,0.8575678244899287,0.0095404763743318,False
1422128,2024,2,16,1,Kolkata Knight Riders,Royal Challengers Bengaluru,SS Iyer,Mayank Dagar,Death,0.983863949147914,0.9849516551027216,0.0010877059548076,False
1422129,2024,2,17,1,Punjab Kings,Lucknow Super Giants,Shashank Singh,Naveen-ul-Haq,Death,0.0897284318988176,0.1037612925929897,0.0140328606941721,False
1422129,2024,2,18,5,Punjab Kings,Lucknow Super Giants,LS Livingstone,KH Pandya,Death,0.0011943040501924,0.0008219967082606,0.0003723073419318,False
1422130,2024,1,7,5,Sunrisers Hyderabad,Gujarat Titans,AK Markram,Rashid Khan,Middle,0.5227798004999106,0.5270580525909436,0.004278252091033,False
1422131,2024,1,8,3,Delhi Capitals,Chennai Super Kings,PP Shaw,RA Jadeja,Middle,0.8648509126791522,0.865758685518914,0.0009077728397618,False
1422131,2024,1,8,4,Delhi Capitals,Chennai Super Kings,DA Warner,RA Jadeja,Middle,0.865758685518914,0.8667399834093394,0.0009812978904254,False
1422131,2024,1,9,5,Delhi Capitals,Chennai Super Kings,RR Pant,Mustafizur Rahman,Middle,0.7985375429362844,0.8006580805987168,0.0021205376624323,False
1422132,2024,1,6,3,Mumbai Indians,Rajasthan Royals,Tilak Varma,Avesh Khan,Middle,0.2264182230587296,0.2227149610197213,0.0037032620390083,False
1422132,2024,1,8,4,Mumbai Indians,Rajasthan Royals,HH Pandya,R Ashwin,Middle,0.3110560947848773,0.3216119790918378,0.0105558843069605,False
1422132,2024,2,6,6,Rajasthan Royals,Mumbai Indians,R Parag,Akash Madhwal,Middle,0.5398996421108223,0.5460695418535441,0.0061698997427217,False
1422133,2024,2,13,3,Royal Challengers Bengaluru,Lucknow Super Giants,MK Lomror,Yash Thakur,Middle,0.1925273028523413,0.1888042073466891,0.0037230955056521,False
1422134,2024,1,11,2,Kolkata Knight Riders,Delhi Capitals,A Raghuvanshi,A Nortje,Middle,0.9377478742476284,0.9378477332018732,9.985895424458048e-05,False
1422134,2024,2,9,5,Delhi Capitals,Kolkata Knight Riders,RR Pant,SP Narine,Middle,0.0607565406390218,0.0582847540355391,0.0024717866034826,False
1422134,2024,2,16,6,Delhi Capitals,Kolkata Knight Riders,A Nortje,VG Arora,Death,0.0002925289245632,0.0002189002529736,7.36286715896557e-05,False
1422135,2024,1,11,2,Gujarat Titans,Punjab Kings,Shubman Gill,Sikandar Raza,Middle,0.6765866067746956,0.6965332064041484,0.0199465996294527,False
1422135,2024,2,13,5,Punjab Kings,Gujarat Titans,JM Sharma,Rashid Khan,Middle,0.3125384724157396,0.3065852815341615,0.005953190881578,False
1422135,2024,2,18,1,Punjab Kings,Gujarat Titans,Shashank Singh,MM Sharma,Death,0.3762752290786836,0.3411270865643475,0.035148142514336,False
1422135,2024,2,19,4,Punjab Kings,Gujarat Titans,Harpreet Brar,DG Nalkande,Death,0.5835335179470722,0.5160702496723013,0.0674632682747709,False
1422136,2024,1,1,3,Chennai Super Kings,Sunrisers Hyderabad,RD Gaikwad,B Kumar,Powerplay,0.4786475600736077,0.5470291022700365,0.0683815421964287,False
1422136,2024,1,8,6,Chennai Super Kings,Sunrisers Hyderabad,S Dube,M Markande,Middle,0.6334424956882188,0.636850067891269,0.0034075722030502,False
1422136,2024,2,7,6,Sunrisers Hyderabad,Chennai Super Kings,AK Markram,M Theekshana,Middle,0.9095392829397886,0.9099554307429054,0.0004161478031168,False
1422136,2024,2,9,6,Sunrisers Hyderabad,Chennai Super Kings,Shahbaz Ahmed,M Theekshana,Middle,0.8978797644032162,0.8990014800904403,0.0011217156872241,False
1422136,2024,2,16,4,Sunrisers Hyderabad,Chennai Super Kings,Nithish Kumar Reddy,RA Jadeja,Death,0.8950733356137981,0.8982756892123394,0.0032023535985412,False
1422137,2024,2,6,6,Rajasthan Royals,Royal Challengers Bengaluru,SV Samson,C Green,Middle,0.6631683879605418,0.6754513268667306,0.0122829389061888,False
1422138,2024,1,5,5,Mumbai Indians,Delhi Capitals,RG Sharma,Lalit Yadav,Powerplay,0.865346877434133,0.8592936009637591,0.0060532764703739,False
1422138,2024,1,18,3,Mumbai Indians,Delhi Capitals,R Shepherd,I Sharma,Death,0.7478429820315451,0.7512793457682925,0.0034363637367473,False
1422138,2024,2,11,4,Delhi Capitals,Mumbai Indians,Abishek Porel,JJ Bumrah,Middle,0.5486605396332254,0.5397695614372097,0.0088909781960156,False
1422139,2024,1,0,5,Lucknow Super Giants,Gujarat Titans,D Padikkal,UT Yadav,Powerplay,0.4263662389784873,0.390596697011411,0.0357695419670763,False
1422139,2024,1,5,3,Lucknow Super Giants,Gujarat Titans,KL Rahul,Rashid Khan,Powerplay,0.4447954013847758,0.4475233379501904,0.0027279365654145,False
1426260,2024,2,10,2,Chennai Super Kings,Kolkata Knight Riders,RD Gaikwad,AD Russell,Middle,0.8822160213921134,0.8846367730508585,0.0024207516587451,False
1426261,2024,2,8,6,Punjab Kings,Sunrisers Hyderabad,SM Curran,Nithish Kumar Reddy,Middle,0.2522643599502144,0.2526167127743364,0.0003523528241219,False
1426261,2024,2,19,6,Punjab Kings,Sunrisers Hyderabad,Ashutosh Sharma,JD Unadkat,Death,0.0110835502219763,0.001489103049098,0.0095944471728783,False
1426262,2024,1,2,3,Rajasthan Royals,Gujarat Titans,YBK Jaiswal,UT Yadav,Powerplay,0.4841393807616964,0.4688404361889767,0.0152989445727196,False
1426262,2024,1,8,6,Rajasthan Royals,Gujarat Titans,R Parag,Noor Ahmad,Middle,0.5250125635099603,0.5303649385714536,0.0053523750614933,False
1426262,2024,1,11,3,Rajasthan Royals,Gujarat Titans,SV Samson,MM Sharma,Middle,0.6375109740521783,0.6430859270465528,0.0055749529943744,False
1426262,2024,2,2,3,Gujarat Titans,Rajasthan Royals,B Sai Sudharsan,TA Boult,Powerplay,0.4881089460757056,0.4864585969831526,0.0016503490925529,False
1426262,2024,2,11,4,Gujarat Titans,Rajasthan Royals,V Shankar,KA Maharaj,Middle,0.2939533955628727,0.2901518926720878,0.0038015028907849,False
1426262,2024,2,18,9,Gujarat Titans,Rajasthan Royals,R Tewatia,KR Sen,Death,0.1758629821299944,0.2489867040412589,0.0731237219112645,False
1426262,2024,2,19,1,Gujarat Titans,Rajasthan Royals,Rashid Khan,Avesh Khan,Death,0.2489867040412589,0.3744779462101276,0.1254912421688686,False
1426264,2024,1,9,3,Lucknow Super Giants,Delhi Capitals,KL Rahul,Kuldeep Yadav,Middle,0.3642933068056325,0.2553621869797502,0.1089311198258822,False
